207.9167
215.909
251.9224
261.9547
250.0783
287.5457
245.4016
222.3999
249.2416
140.5668
219.5008
277.0167
241.9124
233.7644
289.5271
270.8976
276.7799
270.1804
279.2624
274.3734
266.76
279.2339
208.8
265.7678
256.1303
264.2996
224.2151
258.9873
155.9956
235.6462
153.6
203.5779
186.0487
250.2
244.7855
227.0589
264.5047
282.8892
279.2205
237.2467
283.6214
285.9176
265.8523
228.0234
219.9501
174.8503
181.6124
258.3032
248.0145
287.2296
240.7072
285.0193
227.517
261.8953
245.2694
250.3704
255.9996
232.2576
226.633
263.2253
266.8401
251.9338
266.7291
235.8336
287.1089
243.4561
219.6433
213.4028
241.4765
259.3065
235.4971
248.57
244.7734
258.9987
291.6742
129.4384
258.1316
260.1152
230.7115
234.6607
239.0593
265.0103
243.9009
243.2965
246.4039
261.9957
248.2669
239.6135
238.5538
255.5046
224.1652
251.4001
242.7308
243.794
249.3179
247.6673
255.0135
250.9425
242.2528
251.1817
264.3826
256.0267
253.2581
243.7677
251.5355
268.797
259.8229
260.9554
268.3485
256.1985
246.4575
252.9275
238.5188
252.3021
245.0749
253.8964
239.0399
244.1562
239.3387
262.5382
248.9145
243.8174
250.6327
256.9709
249.3141
246.519
240.5935
259.0697
272.1881
244.8113
286.1401
249.116
256.7707
234.1616
242.9801
248.6757
253.4813
263.1086
248.6319
264.1716
263.2712
258.8042
271.2319
244.5889
234.8218
245.3286
254.6572
251.9684
261.8294
240.2844
269.5149
246.4584
248.6908
257.4016
233.5609
242.2221
261.0617
257.3152
250.6249
256.566
251.2019
258.6928
259.6915
247.2773
252.1907
235.9506
240.4518
265.6856
255.882
249.7715
249.1271
228.181
247.2554
239.284
241.5249
244.161
244.144
246.2503
250.6717
240.5059
240.0778
257.4702
240.4659
264.322
253.8711
244.275
227.3488
240.7757
235.6836
250.8521
248.6571
241.5763
237.8953
240.8965
254.7637
256.6749
264.195
256.1967
249.8357
241.6794
247.3333
238.7799
259.5793
267.2571
260.8101
251.1983
249.1922
248.7869
253.3186
253.8378
246.6058
258.2447
276.7299
259.8414
267.853
263.3685
245.4672
251.3535
243.8873
241.2406
257.9288
251.0463
252.8475
258.0196
246.57
250.5607
269.2198
254.6759
268.162
264.845
246.0431
243.0538
256.1326
